machine_name,sensor_type,date_measurement_f,number_of_observations,1,2,3,4,5,6,7,8
RBG7,drive_wheel_a_max,2018-05-04,3,1037.697,1036.964,1035.401,,,,,
RBG7,drive_wheel_a_max,2018-05-05,3,1048.7939999999999,1025.98,1035.555,,,,,
RBG7,drive_wheel_a_max,2018-05-06,3,1018.334,1022.283,1012.812,,,,,
RBG7,drive_wheel_a_max,2018-05-07,3,1082.683,1045.664,1043.244,,,,,
RBG7,drive_wheel_a_max,2018-05-08,3,1043.914,1028.3239999999998,1031.173,,,,,
RBG7,drive_wheel_a_max,2018-05-09,3,1061.8419999999999,1061.874,1043.414,,,,,
RBG7,drive_wheel_a_max,2018-05-10,3,1053.413,1035.455,1045.362,,,,,
RBG7,drive_wheel_a_max,2018-05-11,3,1039.039,1097.346,1029.74,,,,,
RBG7,drive_wheel_a_max,2018-05-12,3,1063.1680000000001,1045.278,1039.49,,,,,
RBG7,drive_wheel_a_max,2018-05-13,3,1027.8,1066.965,1015.578,,,,,
RBG7,drive_wheel_a_max,2018-05-14,3,1053.593,1030.277,1040.7910000000002,,,,,
RBG7,drive_wheel_a_max,2018-05-15,3,1044.3519999999999,1123.985,1063.9669999999999,,,,,
RBG7,drive_wheel_a_max,2018-05-16,3,1041.535,1049.37,1047.905,,,,,
RBG7,drive_wheel_a_max,2018-05-17,3,1029.944,1153.111,1056.093,,,,,
RBG7,drive_wheel_a_max,2018-05-18,3,1028.7830000000001,1064.854,1070.738,,,,,
RBG7,drive_wheel_a_max,2018-05-19,2,1055.743,975.308,,,,,,
RBG7,drive_wheel_a_max,2018-05-21,1,1016.154,,,,,,,
RBG7,drive_wheel_a_max,2018-05-22,3,1045.537,1159.4589999999998,1074.879,,,,,
RBG7,drive_wheel_a_max,2018-05-23,3,1028.573,1051.221,1022.4689999999999,,,,,
RBG7,drive_wheel_a_max,2018-05-24,3,1053.762,1191.837,1094.229,,,,,
RBG7,drive_wheel_a_max,2018-05-25,3,1026.401,1097.444,1068.557,,,,,
RBG7,drive_wheel_a_max,2018-05-26,3,1037.315,1027.136,1031.47,,,,,
RBG7,drive_wheel_a_max,2018-05-27,3,1051.896,1047.127,1041.684,,,,,
RBG7,drive_wheel_a_max,2018-05-28,3,1045.9389999999999,1243.702,1066.5919999999999,,,,,
RBG7,drive_wheel_a_max,2018-05-29,3,1045.455,1328.04,1041.996,,,,,
RBG7,drive_wheel_a_max,2018-05-30,3,1107.3319999999999,1174.475,1042.98,,,,,
RBG7,drive_wheel_a_max,2018-05-31,3,1043.778,1022.573,1042.853,,,,,
RBG7,drive_wheel_a_max,2018-06-01,3,1106.6860000000001,1204.242,1041.094,,,,,
RBG7,drive_wheel_a_max,2018-06-02,3,1092.018,1133.24,1054.897,,,,,
RBG7,drive_wheel_a_max,2018-06-03,3,1055.277,1092.598,1053.078,,,,,
RBG7,drive_wheel_a_max,2018-06-04,5,1116.381,1124.329,1080.085,1125.325,1045.075,,,
RBG7,drive_wheel_a_max,2018-06-05,2,1091.238,1020.23,,,,,,
RBG7,drive_wheel_a_max,2018-06-06,4,1119.039,1067.745,1116.12,1212.733,,,,
RBG7,drive_wheel_a_max,2018-06-07,3,892.025,1074.096,974.578,,,,,
RBG7,drive_wheel_a_max,2018-06-08,3,1041.289,1275.776,1033.767,,,,,
RBG7,drive_wheel_a_max,2018-06-09,3,1052.987,1024.097,1036.212,,,,,
RBG7,drive_wheel_a_max,2018-06-10,3,1040.088,1049.608,1028.7830000000001,,,,,
RBG7,drive_wheel_a_max,2018-06-11,3,1053.494,1144.945,1060.673,,,,,
RBG7,drive_wheel_a_max,2018-06-12,3,1024.305,1135.498,1133.969,,,,,
RBG7,drive_wheel_a_max,2018-06-13,2,1388.375,1246.955,,,,,,
RBG7,drive_wheel_a_max,2018-06-14,3,1040.42,1087.652,1069.816,,,,,
RBG7,drive_wheel_a_max,2018-06-15,3,1065.218,1322.5420000000001,1108.889,,,,,
RBG7,drive_wheel_a_max,2018-06-16,3,1033.1960000000001,1033.963,1041.4569999999999,,,,,
RBG7,drive_wheel_a_max,2018-06-17,3,1060.638,1028.694,1029.7730000000001,,,,,
RBG7,drive_wheel_a_max,2018-06-18,3,1042.703,1331.852,1149.218,,,,,
RBG7,drive_wheel_a_max,2018-06-19,4,1070.249,1301.803,1027.988,952.592,,,,
RBG7,drive_wheel_a_max,2018-06-20,3,1045.027,1379.431,1086.453,,,,,
RBG7,drive_wheel_a_max,2018-06-21,3,1053.9180000000001,1153.374,1051.191,,,,,
RBG7,drive_wheel_a_max,2018-06-22,3,1028.026,1063.057,1037.022,,,,,
RBG7,drive_wheel_a_max,2018-06-23,2,1050.819,929.4989999999999,,,,,,
RBG7,drive_wheel_a_max,2018-06-24,1,1037.112,,,,,,,
RBG7,drive_wheel_a_max,2018-06-25,3,1037.256,1028.96,1036.964,,,,,
RBG7,drive_wheel_a_max,2018-06-26,3,1032.256,1047.69,1039.018,,,,,
RBG7,drive_wheel_a_max,2018-06-27,3,1044.251,1055.139,1202.93,,,,,
RBG7,drive_wheel_a_max,2018-06-28,3,1056.2910000000002,1057.2939999999999,1218.387,,,,,
RBG7,drive_wheel_a_max,2018-06-29,4,1038.114,1033.743,1248.978,1281.028,,,,
RBG7,drive_wheel_a_max,2018-06-30,2,1020.8580000000001,1039.28,,,,,,
RBG7,drive_wheel_a_max,2018-07-01,3,1031.94,1008.693,1025.1480000000001,,,,,
RBG7,drive_wheel_a_max,2018-07-02,1,1037.348,,,,,,,
RBG7,drive_wheel_a_max,2018-07-03,2,1057.307,1076.805,,,,,,
RBG7,drive_wheel_a_max,2018-07-04,3,1046.073,1062.4089999999999,1022.05,,,,,
RBG7,drive_wheel_a_max,2018-07-05,2,1033.4089999999999,1056.8319999999999,,,,,,
RBG7,drive_wheel_a_max,2018-07-06,2,1031.965,1054.507,,,,,,
RBG7,drive_wheel_a_max,2018-07-07,2,1038.0919999999999,1042.771,,,,,,
RBG7,drive_wheel_a_max,2018-07-08,3,1056.7830000000001,1050.528,1031.6660000000002,,,,,
RBG7,drive_wheel_a_max,2018-07-09,2,1040.642,1051.671,,,,,,
RBG7,drive_wheel_a_max,2018-07-10,1,1061.535,,,,,,,
RBG7,idle_wheel_V_eff,2016-09-08,1,1.903,,,,,,,
RBG7,idle_wheel_V_eff,2016-09-09,6,2.0909999999999997,2.187,2.211,2.213,2.1790000000000003,2.191,,
RBG7,idle_wheel_V_eff,2016-09-12,5,2.214,2.219,2.197,2.206,2.2119999999999997,,,
RBG7,idle_wheel_V_eff,2016-09-13,4,2.19,2.218,2.164,2.1430000000000002,,,,
RBG7,idle_wheel_V_eff,2016-09-14,5,2.177,2.136,2.201,2.155,2.166,,,
RBG7,idle_wheel_V_eff,2016-09-15,5,2.166,2.166,2.176,2.177,2.227,,,
RBG7,idle_wheel_V_eff,2016-09-16,2,2.194,2.177,,,,,,
RBG7,idle_wheel_V_eff,2016-09-19,3,2.2,2.144,2.201,,,,,
RBG7,idle_wheel_V_eff,2016-09-20,3,2.184,2.176,2.157,,,,,
RBG7,idle_wheel_V_eff,2016-09-21,4,2.2159999999999997,2.235,2.176,2.165,,,,
RBG7,idle_wheel_V_eff,2016-09-22,3,2.221,2.14,2.185,,,,,
RBG7,idle_wheel_V_eff,2016-09-23,1,2.195,,,,,,,
RBG7,idle_wheel_V_eff,2016-09-26,5,2.193,2.176,2.189,2.274,2.1919999999999997,,,
RBG7,idle_wheel_V_eff,2016-09-27,3,2.182,2.181,2.193,,,,,
RBG7,idle_wheel_V_eff,2016-09-28,6,2.201,2.251,2.133,2.19,2.218,2.2159999999999997,,
RBG7,idle_wheel_V_eff,2016-09-29,4,2.2119999999999997,2.188,2.202,2.197,,,,
RBG7,idle_wheel_V_eff,2016-09-30,4,2.2030000000000003,2.174,2.171,2.214,,,,
RBG7,idle_wheel_V_eff,2016-10-01,3,2.19,2.2230000000000003,2.182,,,,,
RBG7,idle_wheel_V_eff,2016-10-04,3,2.176,2.206,2.1959999999999997,,,,,
RBG7,idle_wheel_V_eff,2016-10-05,3,2.1630000000000003,2.146,2.186,,,,,
RBG7,idle_wheel_V_eff,2016-10-06,4,2.157,2.191,2.18,2.167,,,,
RBG7,idle_wheel_V_eff,2016-10-07,4,2.195,2.184,2.142,2.158,,,,
RBG7,idle_wheel_V_eff,2016-10-10,3,2.225,2.184,2.186,,,,,
RBG7,idle_wheel_V_eff,2016-10-11,1,2.173,,,,,,,
RBG7,idle_wheel_V_eff,2016-10-12,4,2.155,2.206,2.193,2.156,,,,
RBG7,idle_wheel_V_eff,2016-10-13,2,2.138,2.146,,,,,,
RBG7,idle_wheel_V_eff,2016-10-14,3,2.17,2.204,2.158,,,,,
RBG7,idle_wheel_V_eff,2016-10-17,5,2.228,2.1790000000000003,2.193,2.185,2.175,,,
RBG7,idle_wheel_V_eff,2016-10-18,5,2.1790000000000003,2.218,2.2430000000000003,2.18,2.197,,,
RBG7,idle_wheel_V_eff,2016-10-19,4,2.151,2.14,2.182,2.124,,,,
RBG7,idle_wheel_V_eff,2016-10-20,3,2.1790000000000003,2.199,2.199,,,,,
RBG7,idle_wheel_V_eff,2016-10-21,5,2.146,2.218,2.204,2.234,2.2030000000000003,,,
RBG7,idle_wheel_V_eff,2016-10-24,2,2.201,2.221,,,,,,
RBG7,idle_wheel_V_eff,2016-10-25,4,2.173,2.1590000000000003,2.176,2.141,,,,
RBG7,idle_wheel_V_eff,2016-10-26,3,2.162,2.209,2.158,,,,,
RBG7,idle_wheel_V_eff,2016-10-27,4,2.171,2.224,2.178,2.214,,,,
RBG7,idle_wheel_V_eff,2016-10-28,3,2.273,2.21,2.154,,,,,
RBG7,idle_wheel_V_eff,2016-10-31,8,2.169,2.167,2.193,2.197,2.146,2.03,2.144,2.036
RBG7,idle_wheel_V_eff,2016-11-02,5,2.2,2.188,2.182,2.147,2.151,,,
RBG7,idle_wheel_V_eff,2016-11-03,3,2.156,2.157,2.158,,,,,
RBG7,idle_wheel_V_eff,2016-11-04,6,2.167,2.1719999999999997,2.135,2.177,2.197,2.206,,
RBG7,idle_wheel_V_eff,2016-11-07,3,2.171,2.178,2.181,,,,,
RBG7,idle_wheel_V_eff,2016-11-08,3,2.193,2.206,2.166,,,,,
RBG7,idle_wheel_V_eff,2016-11-09,4,2.19,2.1390000000000002,2.191,2.0340000000000003,,,,
RBG7,idle_wheel_V_eff,2016-11-10,3,2.155,2.161,2.201,,,,,
RBG7,idle_wheel_V_eff,2016-11-11,4,2.171,2.197,2.174,2.146,,,,
RBG7,idle_wheel_V_eff,2016-11-14,1,2.141,,,,,,,
RBG7,idle_wheel_V_eff,2016-11-15,2,1.8419999999999999,2.07,,,,,,
RBG7,idle_wheel_V_eff,2016-11-16,2,2.145,2.164,,,,,,
RBG7,idle_wheel_V_eff,2016-11-17,2,2.146,2.129,,,,,,
RBG7,idle_wheel_V_eff,2016-11-18,2,1.8119999999999998,2.0469999999999997,,,,,,
RBG7,idle_wheel_V_eff,2016-11-21,3,2.11,2.1430000000000002,2.136,,,,,
RBG7,idle_wheel_V_eff,2016-11-22,3,2.167,2.1719999999999997,2.165,,,,,
RBG7,idle_wheel_V_eff,2016-11-23,2,2.124,2.176,,,,,,
RBG7,idle_wheel_V_eff,2016-11-24,1,2.148,,,,,,,
RBG7,idle_wheel_V_eff,2016-11-25,4,2.123,2.123,2.174,2.154,,,,
RBG7,idle_wheel_V_eff,2016-11-28,4,2.109,2.122,2.153,2.145,,,,
RBG7,idle_wheel_V_eff,2016-11-29,2,2.134,2.086,,,,,,
RBG7,idle_wheel_V_eff,2016-11-30,3,2.119,2.146,1.85,,,,,
RBG7,idle_wheel_V_eff,2016-12-01,2,1.849,2.076,,,,,,
RBG7,idle_wheel_V_eff,2016-12-02,1,2.187,,,,,,,
RBG7,idle_wheel_V_eff,2016-12-05,2,1.835,2.061,,,,,,
RBG7,idle_wheel_V_eff,2016-12-06,1,2.178,,,,,,,
RBG7,idle_wheel_V_eff,2016-12-07,5,2.15,2.136,2.151,2.099,2.1319999999999997,,,
RBG7,idle_wheel_V_eff,2016-12-08,3,2.1630000000000003,2.138,2.128,,,,,
RBG7,idle_wheel_V_eff,2016-12-09,2,2.108,2.164,,,,,,
RBG7,idle_wheel_V_eff,2016-12-12,1,2.161,,,,,,,
RBG7,idle_wheel_V_eff,2016-12-15,4,2.364,2.372,2.278,2.428,,,,
RBG7,idle_wheel_V_eff,2016-12-16,2,2.334,2.349,,,,,,
RBG7,idle_wheel_V_eff,2016-12-17,4,2.353,2.293,2.366,2.365,,,,
RBG7,idle_wheel_V_eff,2016-12-19,4,2.437,2.391,2.392,2.318,,,,
RBG7,idle_wheel_V_eff,2016-12-20,3,2.36,2.326,2.369,,,,,
RBG7,idle_wheel_V_eff,2016-12-21,3,2.377,2.329,2.3480000000000003,,,,,
RBG7,idle_wheel_V_eff,2016-12-22,2,2.359,2.35,,,,,,
RBG7,idle_wheel_V_eff,2016-12-23,2,2.291,2.335,,,,,,
RBG7,idle_wheel_V_eff,2016-12-27,2,2.351,2.351,,,,,,
RBG7,idle_wheel_V_eff,2016-12-28,3,2.363,2.314,2.386,,,,,
RBG7,idle_wheel_V_eff,2016-12-29,3,2.3080000000000003,2.335,2.287,,,,,
RBG7,idle_wheel_V_eff,2016-12-30,3,2.336,2.366,2.327,,,,,
RBG7,idle_wheel_V_eff,2017-01-02,4,2.363,2.359,2.347,2.3569999999999998,,,,
RBG7,idle_wheel_V_eff,2017-01-03,4,2.3680000000000003,2.22,2.318,2.334,,,,
RBG7,idle_wheel_V_eff,2017-01-04,3,2.316,2.314,2.307,,,,,
RBG7,idle_wheel_V_eff,2017-01-05,4,2.331,2.373,2.286,2.354,,,,
RBG7,idle_wheel_V_eff,2017-01-09,2,2.376,2.3169999999999997,,,,,,
RBG7,idle_wheel_V_eff,2017-01-10,2,2.367,2.324,,,,,,
RBG7,idle_wheel_V_eff,2017-01-11,3,2.327,2.311,2.36,,,,,
RBG7,idle_wheel_V_eff,2017-01-12,1,2.333,,,,,,,
RBG7,idle_wheel_V_eff,2017-01-13,2,2.3480000000000003,2.323,,,,,,
RBG7,idle_wheel_V_eff,2017-01-16,1,2.358,,,,,,,
RBG7,idle_wheel_V_eff,2017-01-17,4,2.354,2.3409999999999997,2.207,2.3,,,,
RBG7,idle_wheel_V_eff,2017-01-18,3,2.394,2.392,2.3280000000000003,,,,,
RBG7,idle_wheel_V_eff,2017-01-19,2,2.3930000000000002,2.332,,,,,,
RBG7,idle_wheel_V_eff,2017-01-20,2,2.362,2.378,,,,,,
RBG7,idle_wheel_V_eff,2017-01-23,1,2.354,,,,,,,
RBG7,idle_wheel_V_eff,2017-01-24,2,2.345,2.3280000000000003,,,,,,
RBG7,idle_wheel_V_eff,2017-01-25,1,2.404,,,,,,,
RBG7,idle_wheel_V_eff,2017-01-26,1,2.313,,,,,,,
RBG7,idle_wheel_V_eff,2017-01-27,1,2.33,,,,,,,
RBG7,idle_wheel_V_eff,2017-01-30,2,2.383,2.3609999999999998,,,,,,
RBG7,idle_wheel_V_eff,2017-01-31,3,2.345,2.36,2.329,,,,,
RBG7,idle_wheel_V_eff,2017-02-01,3,2.38,2.383,2.333,,,,,
RBG7,idle_wheel_V_eff,2017-02-02,1,2.346,,,,,,,
RBG7,idle_wheel_V_eff,2017-02-06,1,2.376,,,,,,,
RBG7,idle_wheel_V_eff,2017-02-07,2,2.352,2.388,,,,,,
RBG7,idle_wheel_V_eff,2017-02-08,3,2.356,2.377,2.3480000000000003,,,,,
RBG7,idle_wheel_V_eff,2017-02-09,2,2.3480000000000003,2.322,,,,,,
RBG7,idle_wheel_V_eff,2017-02-10,2,2.35,2.345,,,,,,
RBG7,idle_wheel_V_eff,2017-02-13,1,2.359,,,,,,,
RBG7,idle_wheel_V_eff,2017-02-14,4,2.355,2.329,2.221,2.3280000000000003,,,,
RBG7,idle_wheel_V_eff,2017-02-15,2,2.381,2.374,,,,,,
RBG7,idle_wheel_V_eff,2017-02-16,3,2.375,2.365,2.338,,,,,
RBG7,idle_wheel_V_eff,2017-02-17,4,2.318,2.342,2.374,2.306,,,,
RBG7,idle_wheel_V_eff,2017-02-20,1,2.3609999999999998,,,,,,,
RBG7,idle_wheel_V_eff,2017-02-21,1,2.322,,,,,,,
RBG7,idle_wheel_V_eff,2017-02-23,2,2.4290000000000003,2.307,,,,,,
RBG7,idle_wheel_V_eff,2017-02-24,3,2.318,2.298,2.376,,,,,
RBG7,idle_wheel_V_eff,2017-02-27,3,2.353,2.397,2.34,,,,,
RBG7,idle_wheel_V_eff,2017-02-28,4,2.352,2.327,2.369,2.362,,,,
RBG7,idle_wheel_V_eff,2017-03-01,3,2.352,2.391,2.343,,,,,
RBG7,idle_wheel_V_eff,2017-03-02,2,2.3280000000000003,2.342,,,,,,
RBG7,idle_wheel_V_eff,2017-03-03,2,2.311,2.31,,,,,,
RBG7,idle_wheel_V_eff,2017-03-04,2,2.3,2.334,,,,,,
RBG7,idle_wheel_V_eff,2017-03-06,2,2.311,2.36,,,,,,
RBG7,idle_wheel_V_eff,2017-03-07,2,2.38,2.385,,,,,,
RBG7,idle_wheel_V_eff,2017-03-08,3,2.332,2.373,2.394,,,,,
RBG7,idle_wheel_V_eff,2017-03-09,2,2.3369999999999997,2.416,,,,,,
RBG7,idle_wheel_V_eff,2017-03-10,2,2.408,2.3209999999999997,,,,,,
RBG7,idle_wheel_V_eff,2017-03-13,4,2.358,2.333,2.362,2.338,,,,
RBG7,idle_wheel_V_eff,2017-03-14,4,2.403,2.311,2.367,2.412,,,,
RBG7,idle_wheel_V_eff,2017-03-15,3,2.352,2.369,2.379,,,,,
RBG7,idle_wheel_V_eff,2017-03-16,2,2.388,2.383,,,,,,
RBG7,idle_wheel_V_eff,2017-03-17,3,2.419,2.37,2.314,,,,,
RBG7,idle_wheel_V_eff,2017-03-29,1,2.354,,,,,,,
RBG7,idle_wheel_V_eff,2017-03-30,2,2.377,2.36,,,,,,
RBG7,idle_wheel_V_eff,2017-04-03,2,2.327,2.362,,,,,,
RBG7,idle_wheel_V_eff,2017-04-04,3,2.323,2.379,2.306,,,,,
RBG7,idle_wheel_V_eff,2017-04-05,1,2.383,,,,,,,
RBG7,idle_wheel_V_eff,2017-04-06,3,2.395,2.344,2.3819999999999997,,,,,
RBG7,idle_wheel_V_eff,2017-04-07,1,2.35,,,,,,,
RBG7,idle_wheel_V_eff,2017-04-10,2,2.36,2.3680000000000003,,,,,,
RBG7,idle_wheel_V_eff,2017-04-11,2,2.381,2.365,,,,,,
RBG7,idle_wheel_V_eff,2017-04-19,1,2.408,,,,,,,
RBG7,idle_wheel_V_eff,2017-04-20,1,2.3569999999999998,,,,,,,
RBG7,idle_wheel_V_eff,2017-04-24,2,2.367,2.38,,,,,,
RBG7,idle_wheel_V_eff,2017-04-25,1,2.315,,,,,,,
RBG7,idle_wheel_V_eff,2017-04-26,1,2.345,,,,,,,
RBG7,idle_wheel_V_eff,2017-04-27,1,2.39,,,,,,,
RBG7,idle_wheel_V_eff,2017-04-28,2,2.359,2.35,,,,,,
RBG7,idle_wheel_V_eff,2017-05-08,3,2.416,2.408,2.39,,,,,
RBG7,idle_wheel_V_eff,2017-05-09,5,2.4130000000000003,2.3169999999999997,2.141,2.349,2.366,,,
RBG7,idle_wheel_V_eff,2017-05-10,1,2.3280000000000003,,,,,,,
RBG7,idle_wheel_V_eff,2017-05-11,3,2.343,2.371,2.372,,,,,
RBG7,idle_wheel_V_eff,2017-05-15,2,2.371,2.383,,,,,,
RBG7,idle_wheel_V_eff,2017-05-16,1,2.374,,,,,,,
RBG7,idle_wheel_V_eff,2017-05-17,2,2.3569999999999998,2.326,,,,,,
RBG7,idle_wheel_V_eff,2017-05-18,2,2.34,2.336,,,,,,
RBG7,idle_wheel_V_eff,2017-05-19,3,2.369,2.33,2.395,,,,,
RBG7,idle_wheel_V_eff,2017-05-22,1,2.384,,,,,,,
RBG7,idle_wheel_V_eff,2017-05-23,1,2.373,,,,,,,
RBG7,idle_wheel_V_eff,2017-05-24,2,2.383,2.356,,,,,,
RBG7,idle_wheel_V_eff,2017-05-26,1,2.363,,,,,,,
RBG7,idle_wheel_V_eff,2017-05-29,2,2.386,2.3169999999999997,,,,,,
RBG7,idle_wheel_V_eff,2017-05-30,1,2.374,,,,,,,
RBG7,idle_wheel_V_eff,2017-05-31,2,2.41,2.3609999999999998,,,,,,
RBG7,idle_wheel_V_eff,2017-06-01,1,2.387,,,,,,,
RBG7,idle_wheel_V_eff,2017-06-02,2,2.406,2.319,,,,,,
RBG7,idle_wheel_V_eff,2017-06-07,1,2.385,,,,,,,
RBG7,idle_wheel_V_eff,2017-06-08,3,2.4019999999999997,2.386,2.366,,,,,
RBG7,idle_wheel_V_eff,2017-06-09,1,2.358,,,,,,,
RBG7,idle_wheel_V_eff,2017-06-12,2,2.336,2.397,,,,,,
RBG7,idle_wheel_V_eff,2017-06-13,1,2.397,,,,,,,
RBG7,idle_wheel_V_eff,2017-06-14,2,2.36,2.31,,,,,,
RBG7,idle_wheel_V_eff,2017-06-19,4,2.398,2.325,2.379,2.366,,,,
RBG7,idle_wheel_V_eff,2017-06-20,1,2.396,,,,,,,
RBG7,idle_wheel_V_eff,2017-06-21,2,2.313,2.398,,,,,,
RBG7,idle_wheel_V_eff,2017-06-22,4,2.324,2.381,2.33,2.3369999999999997,,,,
RBG7,idle_wheel_V_eff,2017-06-23,4,2.377,2.41,2.381,2.346,,,,
RBG7,idle_wheel_V_eff,2017-06-26,3,2.403,2.255,2.424,,,,,
RBG7,idle_wheel_V_eff,2017-06-27,2,2.404,2.4130000000000003,,,,,,
RBG7,idle_wheel_V_eff,2017-06-28,2,2.388,2.326,,,,,,
RBG7,idle_wheel_V_eff,2017-06-29,1,2.342,,,,,,,
RBG7,idle_wheel_V_eff,2017-06-30,2,2.458,2.4090000000000003,,,,,,
RBG7,idle_wheel_V_eff,2017-07-03,5,2.425,2.3169999999999997,2.384,2.4090000000000003,2.247,,,
RBG7,idle_wheel_V_eff,2017-07-04,4,2.335,2.417,2.3369999999999997,2.36,,,,
RBG7,idle_wheel_V_eff,2017-07-05,2,2.35,2.392,,,,,,
RBG7,idle_wheel_V_eff,2017-07-06,3,2.4,2.4219999999999997,2.379,,,,,
RBG7,idle_wheel_V_eff,2017-07-07,3,2.42,2.412,2.396,,,,,
RBG7,idle_wheel_V_eff,2017-07-10,2,2.335,2.424,,,,,,
RBG7,idle_wheel_V_eff,2017-07-11,1,2.38,,,,,,,
RBG7,idle_wheel_V_eff,2017-07-12,1,2.3890000000000002,,,,,,,
RBG7,idle_wheel_V_eff,2017-07-13,1,2.4090000000000003,,,,,,,
RBG7,idle_wheel_V_eff,2017-07-14,3,2.407,2.426,2.412,,,,,
RBG7,idle_wheel_V_eff,2017-07-17,3,2.365,2.351,2.398,,,,,
RBG7,idle_wheel_V_eff,2017-07-18,2,2.3890000000000002,2.411,,,,,,
RBG7,idle_wheel_V_eff,2017-07-19,2,2.374,2.367,,,,,,
RBG7,idle_wheel_V_eff,2017-07-20,4,2.353,2.401,2.426,2.377,,,,
RBG7,idle_wheel_V_eff,2017-07-21,2,2.375,2.388,,,,,,
RBG7,idle_wheel_V_eff,2017-07-24,3,2.383,2.395,2.406,,,,,
RBG7,idle_wheel_V_eff,2017-07-25,3,2.403,2.39,2.35,,,,,
RBG7,idle_wheel_V_eff,2017-07-26,4,2.329,2.3409999999999997,2.384,2.377,,,,
RBG7,idle_wheel_V_eff,2017-07-27,1,2.3480000000000003,,,,,,,
RBG7,idle_wheel_V_eff,2017-07-28,1,2.352,,,,,,,
RBG7,idle_wheel_V_eff,2017-07-31,2,2.363,2.5069999999999997,,,,,,
RBG7,idle_wheel_V_eff,2017-08-01,2,2.338,2.395,,,,,,
RBG7,idle_wheel_V_eff,2017-08-02,2,2.378,2.419,,,,,,
RBG7,idle_wheel_V_eff,2017-08-03,2,2.366,2.421,,,,,,
RBG7,idle_wheel_V_eff,2017-08-04,2,2.3930000000000002,2.377,,,,,,
RBG7,idle_wheel_V_eff,2017-08-07,3,2.379,2.4219999999999997,2.292,,,,,
RBG7,idle_wheel_V_eff,2017-08-08,2,2.38,2.3609999999999998,,,,,,
RBG7,idle_wheel_V_eff,2017-08-09,3,2.376,2.3819999999999997,2.366,,,,,
RBG7,idle_wheel_V_eff,2017-08-10,3,2.331,2.373,2.38,,,,,
RBG7,idle_wheel_V_eff,2017-08-11,3,2.3569999999999998,2.362,2.398,,,,,
RBG7,idle_wheel_V_eff,2017-08-12,1,2.398,,,,,,,
RBG7,idle_wheel_V_eff,2017-08-14,8,2.3930000000000002,2.3569999999999998,2.376,2.395,2.3890000000000002,2.34,2.458,2.363
RBG7,idle_wheel_V_eff,2017-08-18,2,2.2640000000000002,2.403,,,,,,
RBG7,idle_wheel_V_eff,2017-08-19,1,2.34,,,,,,,
RBG7,idle_wheel_V_eff,2017-08-22,8,2.343,2.386,2.388,2.345,2.397,2.362,2.407,2.38
RBG7,idle_wheel_V_eff,2017-08-30,1,2.354,,,,,,,
RBG7,idle_wheel_V_eff,2017-09-01,2,2.415,2.388,,,,,,
RBG7,idle_wheel_V_eff,2017-09-02,3,2.333,2.36,2.394,,,,,
RBG7,idle_wheel_V_eff,2017-09-03,3,2.3890000000000002,2.39,2.383,,,,,
RBG7,idle_wheel_V_eff,2017-09-04,3,2.385,2.33,2.376,,,,,
RBG7,idle_wheel_V_eff,2017-09-05,3,2.435,2.349,2.387,,,,,
RBG7,idle_wheel_V_eff,2017-09-06,3,2.4090000000000003,2.373,2.336,,,,,
RBG7,idle_wheel_V_eff,2017-09-07,3,2.399,2.329,2.38,,,,,
RBG7,idle_wheel_V_eff,2017-09-08,3,2.39,2.411,2.3890000000000002,,,,,
RBG7,idle_wheel_V_eff,2017-09-09,3,2.3930000000000002,2.401,2.38,,,,,
RBG7,idle_wheel_V_eff,2017-09-10,3,2.396,2.3680000000000003,2.3569999999999998,,,,,
RBG7,idle_wheel_V_eff,2017-09-11,3,2.377,2.397,2.387,,,,,
RBG7,idle_wheel_V_eff,2017-09-12,3,2.384,2.388,2.469,,,,,
RBG7,idle_wheel_V_eff,2017-09-13,4,2.3819999999999997,2.394,2.363,2.338,,,,
RBG7,idle_wheel_V_eff,2017-09-14,1,2.407,,,,,,,
RBG7,idle_wheel_V_eff,2017-09-18,2,2.408,2.438,,,,,,
RBG7,idle_wheel_V_eff,2017-09-19,3,2.375,2.379,2.383,,,,,
RBG7,idle_wheel_V_eff,2017-09-20,3,2.36,2.379,2.415,,,,,
RBG7,idle_wheel_V_eff,2017-09-21,1,2.41,,,,,,,
RBG7,idle_wheel_V_eff,2017-10-09,3,2.375,2.426,2.394,,,,,
RBG7,idle_wheel_V_eff,2017-10-10,3,2.356,2.373,2.371,,,,,
RBG7,idle_wheel_V_eff,2017-10-11,3,2.347,2.3890000000000002,2.365,,,,,
RBG7,idle_wheel_V_eff,2017-10-12,3,2.375,2.374,2.355,,,,,
RBG7,idle_wheel_V_eff,2017-10-13,3,2.377,2.339,2.363,,,,,
RBG7,idle_wheel_V_eff,2017-10-14,3,2.379,2.34,2.355,,,,,
RBG7,idle_wheel_V_eff,2017-10-15,3,2.379,2.358,2.3280000000000003,,,,,
RBG7,idle_wheel_V_eff,2017-10-16,3,2.3930000000000002,2.398,2.365,,,,,
RBG7,idle_wheel_V_eff,2017-10-17,3,2.387,2.37,2.352,,,,,
RBG7,idle_wheel_V_eff,2017-10-18,3,2.3280000000000003,2.362,2.418,,,,,
RBG7,idle_wheel_V_eff,2017-10-19,3,2.365,2.415,2.401,,,,,
RBG7,idle_wheel_V_eff,2017-10-20,3,2.3890000000000002,2.4019999999999997,2.392,,,,,
